Country,Project,Main_fuel,Other_fuels,Location,Status,Capacity,Began_operations,Owner,Capital,CompanyHQ,Shareholders,Notes,Links,Latitude,Longitude,capacity_old,Fuel_test
Brazil,Cuiabá (Antiga Mário Covas),Natural gas,,Cuiabá - MT,active,529,1/1/01,Âmbar Energia Ltda,private,Cuiabá,Âmbar Energia Ltda,werid coordinates,,-15.35456,-56.5492,529.0,Gas
Brazil,Maranhão III,Natural gas,,Santo Antônio dos Lopes - MA,active,519,1/7/16,Parnaíba Ii Geração De Energia S.A,private,Rio de Janeiro,Parnaíba Ii Geração De Energia S.A,werid coordinates,,-4.491951,-44.211695,519.0,Gas
Brazil,Araucária,Natural gas,,Araucária - PR,active,484,27/09/2002,U.E.G. Araucária Ltda.,mixed,Araucária,U.E.G. Araucária Ltda.,werid coordinates,,-25.3518,-49.2121,484.0,Gas
Brazil,Termo Norte II,Natural gas,,Porto Velho - RO,active,427,1/12/01,Termo Norte Energia Ltda.,private,Porto Velho,Termo Norte Energia Ltda.,werid coordinates,,-8.468011,-63.495321,427.0,Gas
Brazil,Nova Piratininga (Antiga Fernando Gasparian),Natural gas,,São Paulo - SP,active,386,31/12/2004,Petróleo Brazilieiro S A Petrobras,mixed,Rio de Janeiro,Petróleo Brazilieiro S A Petrobras,werid coordinates,,-23.4156,-46.4043,386.0,Gas
Brazil,Seropédica (Antiga Barbosa Lima Sobrinho),Natural gas,,Seropédica - RJ,active,386,1/10/01,Petróleo Brazilieiro S A Petrobras,mixed,Rio de Janeiro,Petróleo Brazilieiro S A Petrobras,werid coordinates,,-22.431216,-43.384863,386.0,Gas
Brazil,Três Lagoas (Antiga Luiz Carlos Prestes),Natural gas,,Três Lagoas - MS,active,386,8/1/04,Petróleo Brazilieiro S A Petrobras,mixed,Rio de Janeiro,Petróleo Brazilieiro S A Petrobras,werid coordinates,,-20.4442,-51.3949,386.0,Gas
Brazil,Maranhão IV (Antiga MC2 Joinville),Natural gas,,Santo Antônio dos Lopes - MA,active,338,1/2/13,Parnaíba Geração E Comercialização De Energia S.A,private,Rio de Janeiro,Parnaíba Geração E Comercialização De Energia S.A,werid coordinates,,-26.172943,-48.531678,338.0,Gas
Brazil,Maranhão V (Antiga MC2 João Neiva),Natural gas,,Santo Antônio dos Lopes - MA,active,338,29/03/2013,Parnaíba Geração E Comercialização De Energia S.A,private,Rio de Janeiro,Parnaíba Geração E Comercialização De Energia S.A,werid coordinates,,-19.45288,-40.2396,338.0,Gas
Brazil,Fortaleza,Natural gas,,Caucaia - CE,active,327,27/12/2003,Central Geradora Termeletrica Fortaleza S.A.,private,Fortaleza,Central Geradora Termeletrica Fortaleza S.A.,werid coordinates,,-3.4052,-38.5158,327.0,Gas
Brazil,Vale do Açú (Antiga Jesus Soares Pereira),Natural gas,,Alto do Rodrigues - RN,active,323,10/9/08,Petróleo Brazilieiro S A Petrobras,mixed,Rio de Janeiro,Petróleo Brazilieiro S A Petrobras,werid coordinates,,-5.2257,-36.497,323.0,Gas
Brazil,MC2 Nova Venécia 2,Natural gas,,Santo Antônio dos Lopes - MA,active,270,23/10/2013,Parnaíba Ii Geração De Energia S.A,private,Rio de Janeiro,Parnaíba Ii Geração De Energia S.A,werid coordinates,,-4.528523,-44.213608,270.0,Gas
Brazil,Cubatão (Euzébio Rocha),Natural gas,,Cubatão - SP,active,250,17/11/2009,Petróleo Brazilieiro S A Petrobras,mixed,Rio de Janeiro,Petróleo Brazilieiro S A Petrobras,werid coordinates,,-23.523199,-46.255461,250.0,Gas
Brazil,Canoas (Antiga Sepé Tiaraju),Natural gas,,Canoas - RS,active,249,29/03/2001,Petróleo Brazilieiro S A Petrobras,mixed,Rio de Janeiro,Petróleo Brazilieiro S A Petrobras,werid coordinates,,-29.5235,-51.849,249.0,Gas
Brazil,Aparecida Parte I,Natural gas,,Manaus - AM,active,241,1/8/97,Amazonas Geração E Transmissão De Energia S.A,private,Cachoeirinha,Amazonas Geração E Transmissão De Energia S.A,werid coordinates,,-3.746999,-60.158001,241.0,Gas
Brazil,Ibirité (Aureliano Chaves),Natural gas,,Ibirité - MG,active,226,8/7/02,Petróleo Brazilieiro S A Petrobras,mixed,Rio de Janeiro,Petróleo Brazilieiro S A Petrobras,werid coordinates,,-19.5926,-44.553999,226.0,Gas
Brazil,Termoceará,Natural gas,,Caucaia - CE,active,220,6/7/02,Petróleo Brazilieiro S A Petrobras,mixed,Rio de Janeiro,Petróleo Brazilieiro S A Petrobras,werid coordinates,,-3.4133,-38.5218,220.0,Gas
Brazil,Luiz Oscar Rodrigues de Melo (Antiga Linhares),Natural gas,,Linhares - ES,active,204,23/12/2010,Linhares Geração S.A.,private,Linhares,Linhares Geração S.A.,werid coordinates,,-19.328164,-39.481037,204.0,Gas
Brazil,Termobahia (Antiga Celso Furtado),Natural gas,,São Francisco do Conde - BA,active,186,9/2/04,Petróleo Brazilieiro S A Petrobras,mixed,Rio de Janeiro,Petróleo Brazilieiro S A Petrobras,werid coordinates,,-12.4228,-38.3435,186.0,Gas
Brazil,CTE II,Natural gas,,Volta Redonda - RJ,active,178,1/4/03,Companhia Siderúrgica Nacional,private,São Paulo,Companhia Siderúrgica Nacional,werid coordinates,,-22.31228,-44.6144,178.0,Gas
Brazil,Celpav IV,Natural gas,,Jacareí - SP,active,139,1/8/03,Suzano S.A.,private,São Paulo,Suzano S.A.,werid coordinates,,-23.175597,-45.592584,139.0,Gas
Brazil,Camaçari,Natural gas,,Camaçari - BA,active,131,1/1/96,Braskem S/A,private,São Paulo,Braskem S/A,werid coordinates,,-12.41528,-38.19264,131.0,Gas
Brazil,Termocamaçari (Antiga Rômulo Almeida Unidade I),Natural gas,,Camaçari - BA,active,120,13/10/2003,Petróleo Brazilieiro S A Petrobras,mixed,Rio de Janeiro,Petróleo Brazilieiro S A Petrobras,werid coordinates,,-12.415574,-38.193266,120.0,Gas
Brazil,Unidade de Tratamento de Gás Monteiro Lobato (UTGCA),Natural gas,,Caraguatatuba - SP,active,95,16/5/2011,Petróleo Brazilieiro S A Petrobras,mixed,Rio de Janeiro,Petróleo Brazilieiro S A Petrobras,werid coordinates,,-23.3992,-45.29578,95.0,Gas
Brazil,Juiz de Fora,Natural gas,,Juiz de Fora - MG,active,87,1/2/02,Petróleo Brazilieiro S A Petrobras,mixed,Rio de Janeiro,Petróleo Brazilieiro S A Petrobras,werid coordinates,,-21.4122,-43.2725,87.0,Gas
Brazil,Jaraqui,Natural gas,,Manaus - AM,active,75,5/4/06,Breitener Jaraqui S.A,mixed,Manaus,Breitener Jaraqui S.A,werid coordinates,,-2.598,-60.138,75.0,Gas
Brazil,Manauara,Natural gas,,Manaus - AM,active,68,22/9/2006,Companhia Energética Manauara,private,Manaus,Companhia Energética Manauara,werid coordinates,,-2.56273,-60.1187,68.0,Gas
Brazil,Ponta Negra,Natural gas,,Manaus - AM,active,66,15/12/2006,Gera Amazonas Geradora De Energia Do Amazonas S.A.,private,Manaus,Gera Amazonas Geradora De Energia Do Amazonas S.A.,werid coordinates,,-3.536,-60.426,66.0,Gas
Brazil,Refinaria Duque de Caxias - REDUC,Natural gas,,Duque de Caxias - RJ,active,63,1/1/76,Petróleo Brazilieiro S A Petrobras,mixed,Rio de Janeiro,Petróleo Brazilieiro S A Petrobras,werid coordinates,,-22.4252,-43.165002,63.0,Gas
Brazil,Parnaíba IV,Natural gas,,Santo Antônio dos Lopes - MA,active,56,13/12/2013,Parnaíba Ii Geração De Energia S.A,private,Rio de Janeiro,Parnaíba Ii Geração De Energia S.A,werid coordinates,,-4.4952,-44.21112,56.0,Gas
Brazil,Do Atlântico,oil,,Rio de Janeiro - RJ,active,490,1/1/11,Ternium Brazil Ltda.,private,Rio de Janeiro,Ternium Brazil Ltda.,werid coordinates,,-22.543546,-43.442275,490.0,other
Brazil,CST,oil,,Serra - ES,active,225,1/4/03,Arcelormittal Brazil S.A.,private,Belo Horizonte,Arcelormittal Brazil S.A.,werid coordinates,,-20.7444,-40.18288,225.0,other
Brazil,Copesul,oil,,Triunfo - RS,active,74,1/3/99,Braskem S/A,private,São Paulo,Braskem S/A,werid coordinates,,-29.56348,-51.4348,74.0,other
Brazil,Gabriel Passos,oil,,Betim - MG,active,57,11/1/03,Petróleo Brazilieiro S A Petrobras,mixed,Rio de Janeiro,Petróleo Brazilieiro S A Petrobras,werid coordinates,,-19.575862,-44.54388,57.0,other
Brazil,CSP,other,,São Gonçalo do Amarante - CE,active,218,14/10/2016,Companhia Siderurgica Do Pecem,private,São Gonçalo do Amarante,Companhia Siderurgica Do Pecem,werid coordinates,,-3.35497,-38.512136,218.0,Gas
Brazil,Sol,other,,Serra - ES,active,147,19/06/2007,Arcelormittal Brazil S.A.,private,Belo Horizonte,Arcelormittal Brazil S.A.,werid coordinates,,-20.742816,-40.184104,147.0,other
Brazil,Refinaria de Paulínea - REPLAN,other,,Paulínia - SP,active,107,1/1/76,Petróleo Brazilieiro S A Petrobras,mixed,Rio de Janeiro,Petróleo Brazilieiro S A Petrobras,werid coordinates,,-22.4343,-47.741999,107.0,Gas
Brazil,Açominas,other,,Ouro Branco - MG,active,103,1/8/02,Gerdau Açominas S/A,private,Porto Alegre,Gerdau Açominas S/A,werid coordinates,,-20.312878,-43.403122,103.0,Gas
Brazil,Refinaria Henrique Lages (REVAP),other,,São José dos Campos - SP,active,76,20/03/1980,Petróleo Brazilieiro S A Petrobras,mixed,Rio de Janeiro,Petróleo Brazilieiro S A Petrobras,werid coordinates,,-23.1163,-45.49424,76.0,Gas
Brazil,Refinaria Landulpho Alves (RLAM),other,,São Francisco do Conde - BA,active,63,8/1/01,Petróleo Brazilieiro S A Petrobras,mixed,Rio de Janeiro,Petróleo Brazilieiro S A Petrobras,werid coordinates,,-12.37408,-38.4048,63.0,Gas
Brazil,Refinaria Presidente Getúlio Vargas (REPAR),other,,Araucária - PR,active,52,1/1/76,Petróleo Brazilieiro S A Petrobras,mixed,Rio de Janeiro,Petróleo Brazilieiro S A Petrobras,werid coordinates,,-25.342,-49.22,52.0,Gas
British Virgin Islands,Pockwood Pond,Fuel oil,,Tortola,active,60,1990,British Virgin Islands Electricity Corporation,state-owned,Tortola,,,https://bvielectricity.com/,18.392434,"-64.6586344,17.87",60.0,Fuel oil
Chile,Guacolda,coal,petcoke,"Huasco, III Región de Atacama",active,760,,AES Gener S.A.,private,Santiago,private,,,-28.4673,-71.2573,760.0,coal
Chile,Termoeléctrica Norgener (Nto2),coal,petcoke,"Tocopilla, II Región de Antofagasta",active,259,,AES Gener S.A.,private,Santiago,private,,,-22.097,-70.2109,259.0,coal
Chile,Ventanas,coal,,"Valparaíso, V Región de Valparaíso",active,322,,AES Gener S.A.,private,Santiago,private,,,-32.7493,-71.4812,322.0,coal
Chile,Termoeléctrica Angamos 1 (Ang1) & 2 (Ang2),coal,,"Antofagasta, II Región de Antofagasta",active,488,,Angamos,private,Santiago,private,,,-23.0677,-70.369,488.0,coal
Chile,Termoeléctrica Tarapaca,coal,oil,"Iquique, I Región de Tarapacá",active,172,,Celta,private,Santiago,private,,,-20.8057,-70.1928,172.0,coal
Chile,Santa Maria,coal,,"Concepción, VIII Región del Biobío",active,342,,Colbun S.A.,private,Santiago,private,,,-37.042,-73.13,342.0,coal
Chile,Termoeléctrica Mejillones (Ctm1),coal,petcoke,"Antofagasta, II Región de Antofagasta",active,319,,Engie Energía Chile,private,Santiago,private,,,-23.0854,-70.41,319.0,coal
Chile,Termoeléctrica Tocopilla (U12),coal,petcoke,"Tocopilla, II Región de Antofagasta",active,1001,,Engie Energía Chile,private,Santiago,private,,,-22.091,-70.2126,1001.0,coal
Chile,Nueva Ventanas,coal,,"Valparaíso, V Región de Valparaíso",active,249,,Electrica Ventanas,private,Santiago,private,,,-32.7498,-71.4832,249.0,coal
Chile,Campiche,coal,,"Valparaíso, V Región de Valparaíso",active,249,,Empresa Electrica Campiche S.A.,private,Santiago,private,,,-32.7483,-71.4833,249.0,coal
Chile,Bocamina (I-Ii),coal,,"Concepción, VIII Región del Biobío",active,478,,Enel Generación Chile,private,Santiago,private,,,-37.0215,-73.1673,478.0,coal
Chile,Termoeléctrica Hornitos (Cth),coal,,"Los Andes, V Región de Valparaíso",active,154,,Colbun S.A.,private,Santiago,private,,,-32.9006,-70.2633,154.0,coal
Chile,Candelaria,Natural gas,,"Cachapoal, VI Región del Libertador General Bernardo O'Higgins",active,254,,Colbun S.A.,private,Santiago,private,,,-34.0339,-70.6138,254.0,Gas
Chile,Nehuenco,Natural gas,,"Quillota, V Región de Valparaíso",active,875,,Colbun S.A.,private,Santiago,private,,,-32.9366,-71.3231,875.0,Gas
Chile,San Isidro I,Natural gas,,"Valparaíso, V Región de Valparaíso",active,379,,Enel Generación Chile,private,Santiago,private,,,-32.946,-71.3388,379.0,Gas
Chile,San Isidro Ii,Natural gas,,"Valparaíso, V Región de Valparaíso",active,406,,Enel Generación Chile,private,Santiago,private,,,-32.946,-71.3388,406.0,Gas
Chile,Taltal,Natural gas,,"Antofagasta, II Región de Antofagasta",active,244,,Enel Generación Chile,private,Santiago,private,,,-24.9888,-70.466,244.0,Gas
Chile,Atacama (Cc1-Cc2),Natural gas,,"Antofagasta, II Región de Antofagasta",active,768,1997,Gasatacama,private,"Antofagastaa, II Región de Antofagasta",private,,,-23.0898,-70.4168,768.0,Gas
Chile,Laguna Verde (U1 U2 Tg),oil,,"Valparaíso, V Región de Valparaíso",active,65,,AES Gener S.A.,private,Santiago,private,,,-33.1032,-71.6772,65.0,oil
Chile,Los Vientos,oil,,"San Felipe de Aconcagua, V Región de Valparaíso",active,131,,AES Gener S.A.,private,Santiago,private,,,-32.8439,-71.0128,131.0,oil
Chile,Santa Lidia,oil,,"Bío-Bío, VIII Región del Biobío",active,138,,AES Gener S.A.,private,Santiago,private,,,-37.093,-72.3164,138.0,oil
Chile,Antilhue,oil,,"Valdivia, XIV Región de Los Ríos",active,101,,Colbun S.A.,private,Santiago,private,,,-39.8009,-73.1852,101.0,oil
Chile,Los Pinos,oil,,"Bío-Bío, VIII Región del Biobío",active,103,,Colbun S.A.,private,Santiago,private,,,-37.0854,-72.3247,103.0,oil
Chile,Yungay,oil,,"Bío-Bío, VIII Región del Biobío",active,199,,Duke Energy,private,Santiago,private,,,-37.1055,-72.2933,199.0,oil
Chile,Diesel Tamaya (Suta),oil,,"Tocopilla, II Región de Antofagasta",active,99,,Engie Energía Chile,private,Santiago,private,,,-22.1591,-70.0894,99.0,oil
Chile,Emelda,oil,,"Chañaral, III Región de Atacama",active,69,,Emelda S.A.,private,Santiago,private,,,-26.3803,-70.0222,69.0,oil
Chile,Huasco,oil,,"Huasco, III Región de Atacama",active,58,,Enel Generación Chile,private,Santiago,private,,,-28.4707,-71.2526,58.0,oil
Chile,Quintero,oil,,"Valparaíso, V Región de Valparaíso",active,255,,Enel Generación Chile,private,Santiago,private,,,-32.7871,-71.4855,255.0,oil
Chile,El Peñón,oil,,"Elqui, IV Región de Coquimbo",active,81,,Enlasa,private,Santiago,private,,,-30.1418,-71.2296,81.0,oil
Chile,San Lorenzo De Diego De Almagro (U1-U2-U3),oil,,"Chañaral, III Región de Atacama",active,62,,Enlasa,private,Santiago,private,,,-26.4004,-70.038,62.0,oil
Chile,Teno,oil,,"Curicó, VII Región del Maule",active,59,,Enlasa,private,Santiago,private,,,-34.8686,-71.1419,59.0,oil
Chile,Trapen,oil,,"Llanquihue, X Región de Los Lagos",active,81,,Enlasa,private,Santiago,private,,,-41.5177,-73.0768,81.0,oil
Chile,Termopacifico,oil,,"Copiapó, III Región de Atacama",active,86,,Generadora Del Pacifico S.A.,private,Santiago,private,,,-27.492,-70.3818,86.0,oil
Chile,Cardones,oil,,"Copiapó, III Región de Atacama",active,152,,Central Cardones S.A.,private,"Copiapó, III Región de Atacama",private,,,-27.4876,-70.3864,152.0,oil
Chile,Olivos,oil,,"Choapa, IV Región de Coquimbo",active,115,,Potencia S.A.,private,IV Región de Coquimbo,private,,,-31.9353,-71.4769,115.0,oil
Chile,Nueva Renca,oil,,"Santiago, Región Metropolitana de Santiago",active,370,,Soc. Electrica Santiago S.A.,private,Santiago,private,,,-33.4184,-70.687,370.0,oil
Chile,Renca,oil,,"Santiago, Región Metropolitana de Santiago",active,92,,Soc. Electrica Santiago S.A.,private,Santiago,private,,,-33.4173,-70.6886,92.0,oil
Chile,Colmito,oil,,"Valparaíso, V Región de Valparaíso",active,58,,Termoelectrica Colmito,private,Santiago,private,,,-32.9304,-71.474,58.0,oil
Chile,Los Espinos,oil,,"Choapa, IV Región de Coquimbo",active,124,,Termoelectrica Los Espinos S.A.,private,Santiago,private,,,-31.883,-71.4503,124.0,oil
Chile,Petropower,petcoke,,"Concepción, VIII Región del Biobío",active,63,,ENAP,state-owned,Santiago,state-owned,,,-36.7873,-73.1217,63.0,other
Colombia,Termopaipa,coal,,"Paipa, Boyacá",active,178,"1963 (Paipa 1), 1975 (Paipa 2) & 1982 (Paipa 3)",Gestión Energética S.A. (Gensa),state-owned,Manizales,"Empresa de servicios públicos mixed, cuyo principal accionista es el Ministerio de Hacienda & Crédito Público (90,93%)",,https://www.andeg.org/empresas-asociadas/gensa/,5.7681018,-73.1490648,178.0,coal
Colombia,TermoGuajira,coal,Natural gas,"Dibulla, La Guajira",active,296,1983 (Guajira 1) & 1987 (Guajira 2),Generadora & Comercializadora de Energía del Caribe S.A. (Gecelca),mixed,Barranquilla,,,https://www.andeg.org/empresas-asociadas/gecelca/,11.2618449,-73.4176666,296.0,coal
Colombia,Central Martín del Corral (Termozipa),coal,,"Tocancipá, Cundinamarca",active,225,"1964 (Zipa 2), 1972 (Zipa 3), 1981 (Zipa 4) & 1985 (Zipa 5)","Emgesa, parte del Grupo Enel",private,,,,,4.9705613,-73.9493596,225.0,coal
Colombia,Termotasajero,coal,,"San Cayetano, Norte de Santander",active,151,1984,Termotasajero S.A.,private,Bogotá,"Inversiones Termotasajero S.A, integrada por los fondos de pensiones Protección, Porvenir, Citi-Colfondos & Skandia, la comisionista de bolsa Correval e inversiones internacionales",,https://www.andeg.org/empresas-asociadas/termotasajero/,7.8478407,-72.6348944,151.0,coal
Colombia,Gecelca 3,coal,,"Puerto Libertador, Córdoba",active,437,2015 (Gecelca 3) & 2018 (Gecelca 3.2),Generadora & Comercializadora de Energía del Caribe S.A. (Gecelca),mixed,Barranquilla,,,https://www.andeg.org/empresas-asociadas/gecelca/,7.9920905,-75.5964722,437.0,coal
Colombia,Termoyumbo,coal,,"Yumbo, Valle del Cauca",closed,57,,,private,,,Fue propiedad de Ecopetrol. En su lugar se construyó el proyecto Celsia Solar Yumbo de energía solar.,,3.5453363,-76.5300462,57.0,coal
Colombia,Termoeléctrica La Luna,coal,,"El Paso, Cesar",planned,750,,"Celsia, parte del Grupo Argos",private,,,,,9.6614359,-73.7508079,750.0,coal
Colombia,Termotasajero III,coal,,"San Cayetano, Norte de Santander",planned,180,,Termotasajero Dos S.A.,private,,,,,7.8478407,-72.6348944,180.0,coal
Colombia,Termoballenas,coal,,"Manaure, La Guajira",closed,31,,,,,,,,11.7727779,-72.4589178,31.0,coal
Colombia,Termocesar,coal,,"Tamalameque, Cesar",decommissioned,,,,,,,,,8.8617479,-73.8195108,,coal
Colombia,Termoamagá,coal,,"Amagá, Antioquia",decommissioned,44,,Vatia S.A.,private,,,,,6.0371129,-75.7110322,44.0,coal
Colombia,Termosinifaná,coal,,"Venecia, Antioquia",decommissioned,350,,Carboeléctrica de Sinifaná SAS,private,,,,https://www.mininterior.gov.co/sites/default/files/documentos/ConsultaPrevia/CERTIFICACIONES2014/1312.pdf,5.9639623,-75.7441718,350.0,coal
Colombia,Termocucunubá,coal,,"Cucunubá, Cundinamarca",decommissioned,80,,J.E. Jaimes Ingenieros S.A.,private,,,,https://www.boyacaradio.com/noticia.php?id=10753,5.250513,-73.7690517,80.0,coal
Colombia,Termoapolo,coal,,"Gachancipá, Cundinamarca",decommissioned,350,,Consultoría Colombiana S.A.,private,,,,http://portal.anla.gov.co/sites/default/files/auto_1789_24042018_ct_1557.pdf,4.9803895,-73.8932172,350.0,coal
Colombia,Termoterra,coal,,"San Cayetano, Norte de Santander",decommissioned,180,,Termoterra SAS,private,,,,,7.878751,-72.6287374,180.0,coal
Colombia,Termobijao,coal,,"Puerto Libertador, Córdoba",decommissioned,340,,IC Power Development Colombia SAS,private,,,,,7.8879524,-75.6796992,340.0,coal
Colombia,Termocauca,coal,,"Santander de Quilichao, Cauca",decommissioned,100,,Termocauca,private,,,,,3.0122803,-76.5020432,100.0,coal
Colombia,Termosuamox,coal,,"Sogamoso, Boyacá",decommissioned,300,,Acerías Paz del Río S.A.,private,,,,,5.7237868,-72.9546002,300.0,coal
Colombia,Termo San Vicente,coal,,"San Vicente de Chucurí, Santander",decommissioned,99,,Termo San Vicente S.A.,private,,,,,6.8785185,-73.4219877,99.0,coal
Colombia,Termo Lebrija I,coal,,"Lebrija, Santander",decommissioned,99,,AG Group SAS,private,,,,,7.2336146,-73.4360014,99.0,coal
Colombia,Cerro Largo,coal,,"La Jagua de Ibirico, Cesar",decommissioned,150,,Promotora de Energía Eléctrica de Cartagena & Cía S.C.A.,private,,,,,9.5619973,-73.3455383,150.0,coal
Colombia,Termosanfernando,coal,,"Amagá, Antioquia",decommissioned,165,,Compañía de Generación del Cauca S.A.,private,,,,,6.0371129,-75.7110322,165.0,coal
Colombia,Termolibertador,coal,,"Puerto Libertador, Córdoba",decommissioned,300,,Colinversiones S.A.,private,,,,,7.8879524,-75.6796992,300.0,coal
Colombia,Andino Power,coal,,"Cimitarra, Santander",decommissioned,150,,Refinería Sebastopol,private,,,,,6.4436785,-74.3840759,150.0,coal
Colombia,Termocaribe,coal,,"Galapa, Atlántico",decommissioned,350,,Zona Franca Industrial de Bienes & Servicios de Barranquilla S.A. & Termo Atlántico SAS,private,,,,,10.898923,-74.9013326,350.0,coal
Colombia,Dos Bocas,coal,,"San Vicente de Chucurí, Santander",decommissioned,150,,CI Carbones de Santander SAS,private,,,,,6.8785185,-73.4219877,150.0,coal
Colombia,Ingeandina Energía Limpia,coal,,"Lenguazaque, Cundinamarca",decommissioned,200,,Ingeandina S.A.,private,,,,,5.3068985,-73.7161043,200.0,coal
Colombia,Termofrontier,coal,,"Puerto Libertador, Córdoba",decommissioned,150,,Seelig Road Group Inc.,private,,,,,7.8879524,-75.6796992,150.0,coal
Colombia,Termoriente,coal,,"El Zulia, Norte de Santander",decommissioned,300,,Energy Projects SAS,private,,,,,7.9372894,-72.61358,300.0,coal
Colombia,Innercoli,coal,,"Boavita, Boyacá",decommissioned,90,,Industria de Energía Colombiana S.A.,private,,,,,6.331521,-72.5877954,90.0,coal
Colombia,Cerromatoso (Termopaz),coal,,"Puerto Libertador, Córdoba",decommissioned,200,,Axia SAS,private,,,,,7.8879524,-75.6796992,200.0,coal
Colombia,Termobolívar,Diesel,,"Santa Rosa, Bolívar",decommissioned,204,,Colinversiones S.A.,private,,,,,10.4457909,-75.3728778,204.0,Diesel
Colombia,Termopacífico,Diesel,,"Buenaventura, Valle del Cauca",decommissioned,85,,Fábrica Nacional de Autopartes S.A.,private,,,,,3.8756618,-77.0582218,85.0,Diesel
Colombia,Termobarranquilla (Tebsa),Natural gas,,"Soledad, Atlántico",active,911,1980,Generadora & Comercializadora de Energía del Caribe S.A. (Gecelca),mixed,Barranquilla,,,https://www.andeg.org/empresas-asociadas/termobarranquilla/,10.9437101,-74.7678502,911.0,Gas
Colombia,Termosierra,Natural gas,,"Puerto Nare, Antioquia",active,460,1998,Empresas publics de Medellín (EPM),state-owned,Medellín,,,,6.2360063,-74.5633551,460.0,Gas
Colombia,Termoflores,Natural gas,Diesel,"Barranquilla, Atlántico",active,610,"1993 (Flores I) y
 2011 (Flores IV)",Prime Energía Colombia S.A.S. & Prime Colombia Barranquilla S.A.S.,private,Barranquilla,"Subsidiarias de EnfraGen LLC, filial de Glenfarne Group LLC de Estados Unidos.","La compraron a Celsia, parte del Grupo Argos, en 2019.",https://www.andeg.org/empresas-asociadas/prime-energia/,11.025256,-74.8138094,610.0,Gas
Colombia,Termoemcali,Natural gas,Diesel,"Palmira, Valle del Cauca",active,229,1999,,private,Cali,"TE Holdings, a través de Maguro Contour Global & Fondo de Infraestructura Colombia Ashmore",Le compraron a Emcali en 2011.,https://www.andeg.org/empresas-asociadas/termoemcali/,3.5584034,-76.502449,229.0,Gas
Colombia,Termovalle,Natural gas,Diesel,"Palmira, Valle del Cauca",active,241,1998,Termovalle S.C.A.,private,,,,https://www.andeg.org/empresas-asociadas/termovalle/,3.5649758,-76.4554758,241.0,Gas
Colombia,Termocartagena (Tecsa),Natural gas,Diesel,"Cartagena, Bolívar",active,187,"1978 (Cartagena 1, 2 & 3)","Emgesa, parte del Grupo Enel",private,,,,,10.3555714,-75.5127376,187.0,Gas
Colombia,Meriléctrica,Natural gas,,"Barrancabermeja, Santander",active,169,1998,"Celsia, parte del Grupo Argos",private,,,,,7.054488,-73.8232558,169.0,Gas
Colombia,Termobarranca,Natural gas,,"Barrancabermeja, Santander",active,167,1998,"Celsia, parte del Grupo Argos",private,Medellín,,,https://www.andeg.org/empresas-asociadas/celsia/,7.0901673,-73.8907863,167.0,Gas
Colombia,Termogualanday,Natural gas,,"Coello, Tolima",closed,53,,,,,,Fue propiedad de Ecopetrol.,,4.2862601,-74.9153849,53.0,Gas
Colombia,Termodorada,Natural gas,Diesel,"La Dorada, Caldas",active,51,1997,Central Hidroeléctrica de Caldas (Chec),state-owned,,"Grupo EPM (Empresas publics de Medellín), Inficaldas, Infimanizales & others socios menores",,https://www.chec.com.co/gobierno-corporativo/estructura-de-gobierno/propiedad,5.4451591,-74.6768061,51.0,Gas
Colombia,Termocandelaria,Natural gas,Diesel,"Cartagena, Bolívar",active,314,2000 (Candelaria 1 & Candelaria 2),Termocandelaria S.C.A.,private,,"Contour Global Latam S.A., Emcali, Fondo de Infraestructura Colombia Ashmore, Inversiones Inca S.A., Sinfin Ltda, Vince Business Corp, & SCL Energía active (Sclea)",https://www.eltiempo.com/archivo/documento/CMS-16418049,https://www.andeg.org/empresas-asociadas/termocandelaria/,10.3586099,-75.4884259,314.0,Gas
Colombia,Termomorro,Natural gas,,"Yopal, Casanare",active,58,2017,Termo Mechero Morro SAS,private,Bogotá,Mechero Energy de Estados Unidos,,https://www.andeg.org/empresas-asociadas/termomechero/,5.4595787,-72.4519038,58.0,Gas
Colombia,Termonorte,Natural gas,Diesel,"Santa Marta, Magdalena",active,93,2018,Axia Energía,private,Barranquilla,,,https://www.andeg.org/empresas-asociadas/axia-energy/,11.2595342,-74.1055506,93.0,Gas
Colombia,Termoyopal,Natural gas,,"Yopal, Casanare",active,50,2004,Termoyopal Generación 2 SAS,private,Bogotá,,,https://www.termoyopal.com.co/historia/,5.4438074,-72.458545,50.0,Gas
Colombia,Termocentro,Natural gas,,"Cimitarra, Santander",active,278,1997,Isagen,private,,,,,6.4436785,-74.3840759,278.0,Gas
Colombia,Proeléctrica,Natural gas,,"Cartagena, Bolívar",active,90,1993 (Proeléctrica 1 & Proeléctrica 2),Proeléctrica,private,Bogotá,,,https://www.andeg.org/empresas-asociadas/proelectrica/,10.3503105,-75.4964881,90.0,Gas
Colombia,Termosuria,Natural gas,,"Villavicencio, Meta",active,40,,Ecopetrol,mixed,,,,,4.0409877,-73.442316,40.0,
Colombia,Termocoa,Natural gas,,"Villavicencio, Meta",closed,,,,,,,Fue propiedad de Ecopetrol.,,4.0787796,-73.6892895,,Gas
Colombia,Nencol 5,Natural gas,Diesel,"Santa Marta, Magdalena",planned,1140,,Nodo Energético del Norte de Colombia S.A.,private,,,,,11.2595342,-74.1055506,1140.0,Gas
